,Player ID,Player Name,Age,Gender,Country,Favorite Game Genre,Email,Game ID,Total Playtime,Total Wins,Total Losses,Kill/Death Ratio,Experience Points (XP),Achievements Unlocked,Game Title,Genre,Release Date,Publisher,Platform,Average Playtime,Metacritic Score
2059,1192,John Wilson,33.0,F,Germany,Adventure,msxpfujf@example.com,961,5,29,68,2.1284779870481,6072,39,Adventure Chronicles,Strategy,2022-01-01,Publisher6,Xbox Series X,79.0,86
2060,2774,John Jones,50.0,Other,Canada,RPG,pwqahoga@example.com,961,65,28,35,2.143221982025818,1590,10,Adventure Chronicles,Strategy,2022-01-01,Publisher6,Xbox Series X,79.0,86
2061,3435,Jane Moore,33.0,Other,Germany,Action,zqgimdvb@example.com,961,137,63,78,1.3202183611911975,1391,42,Adventure Chronicles,Strategy,2022-01-01,Publisher6,Xbox Series X,79.0,86
2062,1193,Olivia Moore,47.0,M,USA,Strategy,egdjbkkc@example.com,4145,19,36,81,2.0673553675762837,9200,35,Fantasy Saga,Adventure,2022-01-01,Publisher14,Xbox Series X,77.0,94
2063,1194,Emma Brown,10.0,Other,UK,Adventure,tindidkp@example.com,3080,113,76,51,0.5711729076779075,7684,45,Space of Warcraft,Adventure,2022-01-01,Publisher1,PC,27.0,99
2064,1194,Emma Brown,10.0,Other,UK,Adventure,tindidkp@example.com,4396,80,45,90,0.8926481114109692,9957,32,Fantasy Journey,Adventure,2022-01-01,Publisher4,PS5,52.0,78
2065,1195,Daniel Moore,25.0,Other,Germany,RPG,ozikgobm@example.com,805,0,62,64,2.173398395811623,4610,28,Legends of Warcraft,Strategy,2022-01-01,Publisher4,PC,97.0,105
2066,1195,Daniel Moore,25.0,Other,Germany,RPG,ozikgobm@example.com,1660,70,1,22,2.9672626853886825,7671,34,Heroes Chronicles,Sports,2022-01-01,Publisher9,PC,,87
2067,1195,Daniel Moore,25.0,Other,Germany,RPG,ozikgobm@example.com,3713,18,61,95,1.4457879189799312,1992,11,Mystery of Warcraft,RPG,2022-01-01,Publisher6,PC,87.0,72
2068,1205,Michael Wilson,50.0,M,Canada,Adventure,syzfcdsj@example.com,537,31,74,79,3.500075873806906,3437,22,Quest Saga,Sports,2022-01-01,Publisher18,PC,60.0,64
2069,1205,Michael Wilson,50.0,M,Canada,Adventure,syzfcdsj@example.com,537,31,74,79,3.500075873806906,3437,22,Quest Saga,Sports,2022-01-01,Publisher18,PC,60.0,64
2070,1206,Olivia Smith,65.0,Other,USA,Action,kphokcqo@example.com,1398,190,77,74,1.8017027363184233,8684,39,Legends of Duty,RPG,2022-01-01,Publisher9,Switch,,80
2071,1697,Daniel Davis,44.0,Other,Germany,Action,pyadvdab@example.com,1398,148,1,53,3.9360867502854697,9602,31,Legends of Duty,RPG,2022-01-01,Publisher9,Switch,,80
2072,4686,Sophia Taylor,48.0,,Canada,Strategy,dpezkxwa@example.com,1398,25,29,98,3.040355012118929,9015,48,Legends of Duty,RPG,2022-01-01,Publisher9,Switch,,80
2073,1210,Daniel Johnson,10.0,Other,USA,Adventure,lvtuqhhb@example.com,3862,79,37,95,3.301931581272836,9568,0,Battle World,Sports,2022-01-01,Publisher17,Switch,49.0,82
2074,1210,Daniel Johnson,10.0,Other,USA,Adventure,lvtuqhhb@example.com,3862,79,37,95,3.301931581272836,9568,0,Battle World,Sports,2022-01-01,Publisher17,Switch,49.0,82
2075,4278,Sophia Miller,60.0,M,UK,Adventure,eweqaosl@example.com,3862,106,10,1,4.881818843235739,7705,46,Battle World,Sports,2022-01-01,Publisher17,Switch,49.0,82
2076,1211,Daniel Williams,44.0,,Germany,Strategy,fvqadrlw@example.com,3611,49,86,98,3.914489466210162,1048,30,Legends of Warcraft,RPG,2022-01-01,Publisher8,PC,,96
2077,1587,Jane Moore,70.0,Other,Australia,Simulation,ecykfrem@example.com,3611,11,62,3,3.1025272186309856,3772,15,Legends of Warcraft,RPG,2022-01-01,Publisher8,PC,,96
2078,2112,Jane Williams,34.0,M,Canada,Adventure,lundwhql@example.com,3611,117,28,24,1.6567490028084717,809,49,Legends of Warcraft,RPG,2022-01-01,Publisher8,PC,,96
2079,2616,Jane Moore,38.0,F,UK,Simulation,hdodehms@example.com,3611,102,98,93,4.1351224862960745,9394,28,Legends of Warcraft,RPG,2022-01-01,Publisher8,PC,,96
2080,1212,Sophia Jones,58.0,Other,Germany,Simulation,abnirukp@example.com,327,119,56,46,4.596915429635551,1680,23,Adventure Empire,RPG,2022/01/01,Publisher13,PS5,,75
2081,1214,William Brown,61.0,Other,Canada,Strategy,ruclywfk@example.com,4834,176,95,89,3.1025885354860527,3973,20,Battle Chronicles,Sports,2022-01-01,Publisher13,Switch,30.0,74
2082,1215,William Brown,45.0,M,Canada,Strategy,zqwkthwa@example.com,2730,199,85,64,2.571864066132813,5426,9,Fantasy World,Adventure,2022-01-01,Publisher9,PC,47.0,97
2083,4196,William Moore,27.0,M,USA,RPG,tjjbvkbp@example.com,2730,83,34,6,0.5899154191884225,4054,9,Fantasy World,Adventure,2022-01-01,Publisher9,PC,47.0,97
2084,1216,Michael Jones,19.0,M,USA,Strategy,rlvhpwgp@example.com,2942,95,7,72,1.9007931536012328,2009,5,Mystery Saga,Strategy,2022-01-01,Publisher16,PC,,86
2085,4588,Emma Moore,22.0,M,USA,Adventure,xrcovfuv@example.com,2942,48,61,41,3.458623010273611,8301,1,Mystery Saga,Strategy,2022-01-01,Publisher16,PC,,86
2086,1217,Daniel Johnson,37.0,F,Australia,Strategy,mponjpyd@example.com,4818,81,74,17,1.3726883631086368,8305,18,Quest of Warcraft,RPG,2022-01-01,Publisher10,Xbox Series X,73.0,87
2087,4009,Ava Williams,,F,Australia,Strategy,nzdtwoeh@example.com,4818,53,58,41,4.071741918528291,4039,21,Quest of Warcraft,RPG,2022-01-01,Publisher10,Xbox Series X,73.0,87
2088,1218,John Jones,36.0,Other,Australia,Adventure,jwmlmpug@example.com,212,19,84,75,4.814781058930866,8284,23,Heroes Legends,Sports,2022-01-01,Publisher18,PC,,81
2089,1222,Daniel Smith,50.0,F,Canada,Action,wchfnmrk@example.com,4379,34,0,35,4.007477212764101,7847,23,Heroes Chronicles,Adventure,2022-01-01,Publisher17,Xbox Series X,,94
2090,2709,Sophia Williams,26.0,,Germany,Strategy,wlfkigdg@example.com,4379,164,81,73,2.2143620305361718,2885,4,Heroes Chronicles,Adventure,2022-01-01,Publisher17,Xbox Series X,,94
2091,4517,John Wilson,38.0,M,Germany,Strategy,bxveuugc@example.com,4379,49,8,39,1.0211690601249344,6868,11,Heroes Chronicles,Adventure,2022-01-01,Publisher17,Xbox Series X,,94
2092,1223,Jane Williams,21.0,F,UK,Adventure,kqigsidb@example.com,4775,130,61,17,1.9106370464321016,7141,25,Legends World,FPS,2022-01-01,Publisher17,Xbox Series X,,71
2093,1223,Jane Williams,21.0,F,UK,Adventure,kqigsidb@example.com,4775,130,61,17,1.9106370464321016,7141,25,Legends World,FPS,2022-01-01,Publisher17,Xbox Series X,,71
2094,1223,Jane Williams,21.0,F,UK,Adventure,kqigsidb@example.com,4775,130,61,17,1.9106370464321016,7141,25,Legends World,FPS,2022-01-01,Publisher17,Xbox Series X,,71
2095,1223,Jane Williams,21.0,F,UK,Adventure,kqigsidb@example.com,4775,130,61,17,1.9106370464321016,7141,25,Legends World,FPS,2022-01-01,Publisher17,Xbox Series X,,71
2096,4371,John Miller,33.0,F,France,Simulation,niwrsorn@example.com,4775,171,92,96,2.9357961627934683,9270,20,Legends World,FPS,2022-01-01,Publisher17,Xbox Series X,,71
2097,4371,John Miller,33.0,F,France,Simulation,niwrsorn@example.com,4775,171,92,96,2.9357961627934683,9270,20,Legends World,FPS,2022-01-01,Publisher17,Xbox Series X,,71
2098,1225,Ava Taylor,32.0,,UK,Action,qprsvcxt@example.com,2163,124,15,8,1.9598461688218072,1623,29,Fantasy Empire,Strategy,2022-01-01,Publisher14,Switch,32.0,97
2099,2343,Daniel Brown,14.0,Other,Germany,Adventure,nyejycgg@example.com,2163,186,34,98,4.656414921531282,5301,7,Fantasy Empire,Strategy,2022-01-01,Publisher14,Switch,32.0,97
2100,3101,William Johnson,58.0,Other,Australia,Adventure,tsxkxyya@example.com,2163,179,10,95,3.8867786990695152,1095,6,Fantasy Empire,Strategy,2022-01-01,Publisher14,Switch,32.0,97
2101,1225,Ava Taylor,32.0,,UK,Action,qprsvcxt@example.com,2985,72,7,65,4.171296092550688,4277,33,Space of Duty,RPG,2022-01-01,Publisher14,PC,70.0,73
2102,1228,Jane Johnson,54.0,Other,Canada,Action,rusimntn@example.com,610,141,30,37,1.2222818562789652,2480,8,Fantasy Journey,Adventure,2022-01-01,Publisher18,Switch,69.0,91
2103,4666,Daniel Taylor,14.0,F,Canada,RPG,kmmoifvz@example.com,610,192,78,44,3.2348152514868187,298,16,Fantasy Journey,Adventure,2022-01-01,Publisher18,Switch,69.0,91
2104,1229,Ava Moore,52.0,F,Canada,Adventure,uwiduwjt@example.com,3162,178,37,95,3.206550350332396,3432,10,Space Legends,FPS,2022-01-01,Publisher14,Switch,51.0,91
2105,2812,William Johnson,,M,France,Adventure,dahudfag@example.com,3162,144,98,43,4.457146399564175,3982,19,Space Legends,FPS,2022-01-01,Publisher14,Switch,51.0,91
2106,2979,Sophia Taylor,15.0,F,Australia,Simulation,kxeynnnu@example.com,3162,191,48,53,4.577094099321549,3762,27,Space Legends,FPS,2022-01-01,Publisher14,Switch,51.0,91
2107,4027,Michael Smith,35.0,Other,UK,Adventure,dcbornsz@example.com,3162,24,36,29,0.8663426268494743,8845,19,Space Legends,FPS,2022-01-01,Publisher14,Switch,51.0,91
2108,1230,Michael Davis,21.0,Other,UK,RPG,gmihtbxy@example.com,1702,152,44,45,4.902932837629133,2271,43,War Saga,FPS,2022-01-01,Publisher11,Switch,,85
2109,1616,Olivia Johnson,70.0,F,USA,Adventure,enmetoly@example.com,1702,45,78,96,0.7835941257947436,8646,37,War Saga,FPS,2022-01-01,Publisher11,Switch,,85
2110,1231,James Johnson,69.0,,UK,RPG,zszigmdn@example.com,2213,16,56,55,0.9200477932211499,3375,23,Space Quest,Sports,2022-01-01,Publisher14,PC,35.0,66
2111,4283,Daniel Moore,,F,UK,Simulation,phfwtjqy@example.com,2213,57,7,23,1.2660590959973363,2590,32,Space Quest,Sports,2022-01-01,Publisher14,PC,35.0,66
2112,1233,Sophia Smith,47.0,Other,Canada,Adventure,xpscdilb@example.com,3740,117,51,59,0.5528317026589726,495,42,Magic of Warcraft,FPS,2022-01-01,Publisher7,PC,,90
2113,1236,William Davis,43.0,Other,France,Simulation,xkszagoq@example.com,4473,134,14,91,2.616656643451475,9809,1,War World,RPG,2022-01-01,Publisher7,PC,89.0,86
2114,1237,Michael Moore,39.0,Other,Australia,Adventure,lbxosvkl@example.com,1960,166,31,72,2.2033218029171753,9639,12,Magic Journey,RPG,2022-01-01,Publisher17,Xbox Series X,61.0,84
2115,1238,Daniel Taylor,38.0,Other,USA,RPG,lxeswyex@example.com,959,17,84,23,3.5851234634088986,2221,31,Legends Legends,FPS,2022-01-01,Publisher5,Xbox Series X,74.0,66
2116,1240,Michael Moore,69.0,Other,Australia,Action,lbovwipy@example.com,4867,7,78,74,4.082277993034651,3149,48,Adventure Journey,Sports,2022-01-01,Publisher11,PC,45.0,106
2117,3703,Sophia Brown,38.0,Other,Australia,Strategy,pgiyewzw@example.com,4867,17,71,19,2.2048124223854435,2534,48,Adventure Journey,Sports,2022-01-01,Publisher11,PC,45.0,106
2118,3801,James Miller,41.0,F,UK,Strategy,otvrfjos@example.com,4867,122,9,46,4.8711608522131735,4156,7,Adventure Journey,Sports,2022-01-01,Publisher11,PC,45.0,106
2119,1241,Sophia Wilson,63.0,Other,UK,Simulation,hnqwbbix@example.com,1688,114,20,14,4.564148814096301,2523,34,Battle of Warcraft,RPG,2022-01-01,Publisher12,PS5,46.0,90
2120,1242,Olivia Miller,44.0,M,UK,Action,lgycoxuc@example.com,4563,31,88,44,4.804148105483746,1883,8,Space of Duty,Adventure,2022-01-01,Publisher18,Xbox Series X,49.0,66
2121,3581,Michael Brown,14.0,Other,Australia,RPG,bzatbzjs@example.com,4563,13,37,70,3.3202277123701402,3284,8,Space of Duty,Adventure,2022-01-01,Publisher18,Xbox Series X,49.0,66
2122,1245,Olivia Brown,55.0,M,Germany,RPG,jtndhvvs@example.com,2316,169,17,41,2.297992860264376,776,20,Heroes Saga,Strategy,2022-01-01,Publisher9,PC,,102
2123,1248,Daniel Davis,37.0,Other,UK,Strategy,bzlbxggb@example.com,3662,0,69,89,1.4227342124329547,7803,3,Battle of Warcraft,Adventure,2022-01-01,Publisher10,Switch,43.0,79
2124,1248,Daniel Davis,37.0,Other,UK,Strategy,bzlbxggb@example.com,2281,160,50,94,3.973942603750741,9350,23,Space Saga,Sports,2022-01-01,Publisher5,Switch,,86
2125,1251,Daniel Smith,14.0,Other,France,Adventure,zpkuiptz@example.com,2476,80,57,23,2.241206739583163,4151,20,Space Legends,RPG,2022-01-01,Publisher8,Switch,,67
2126,1252,William Johnson,12.0,M,Australia,Simulation,nycveeqj@example.com,2957,43,37,66,2.5587238856172494,9297,3,War Chronicles,FPS,2022-01-01,Publisher7,Xbox Series X,56.0,81
2127,4690,Emma Smith,26.0,Other,France,RPG,pdxyzfsk@example.com,2957,89,82,92,4.502779528655891,3018,3,War Chronicles,FPS,2022-01-01,Publisher7,Xbox Series X,56.0,81
2128,1254,Ava Brown,10.0,M,Canada,Adventure,xevqyzgq@example.com,1242,161,18,30,1.4504234056696066,1100,41,Adventure Saga,Strategy,2022-01-01,Publisher3,PC,20.0,79
2129,4809,Daniel Taylor,35.0,M,Canada,Strategy,eascqpuu@example.com,1242,65,4,33,0.779840004531461,2036,5,Adventure Saga,Strategy,2022-01-01,Publisher3,PC,20.0,79
2130,1255,Emma Johnson,56.0,Other,France,Action,wyjavfno@example.com,978,2,69,52,4.759297025005286,4570,41,Quest of Warcraft,RPG,2022-01-01,Publisher7,Switch,35.0,94
2131,1255,Emma Johnson,56.0,Other,France,Action,wyjavfno@example.com,3103,108,99,52,3.5102157941236576,1349,18,Quest World,Adventure,2022-01-01,Publisher15,PS5,53.0,79
2132,3350,Jane Williams,39.0,F,Canada,Action,glvisrsp@example.com,3103,61,34,64,3.4842514549166452,7978,35,Quest World,Adventure,2022-01-01,Publisher15,PS5,53.0,79
2133,4955,William Moore,13.0,M,France,RPG,woyxnrlt@example.com,3103,178,44,16,3.6356506367439456,2770,4,Quest World,Adventure,2022-01-01,Publisher15,PS5,53.0,79
2134,1255,Emma Johnson,56.0,Other,France,Action,wyjavfno@example.com,3210,71,63,14,4.378687291561207,2397,19,Quest Quest,Adventure,2022-01-01,Publisher6,Xbox Series X,23.0,91
2135,3089,William Williams,21.0,F,Germany,Simulation,yunklnrt@example.com,3210,184,16,1,3.2047964684532215,580,18,Quest Quest,Adventure,2022-01-01,Publisher6,Xbox Series X,23.0,91
2136,1255,Emma Johnson,56.0,Other,France,Action,wyjavfno@example.com,1559,41,19,27,4.731537770278057,6073,20,Battle Legends,Adventure,2022-01-01,Publisher3,PS5,,88
2137,1255,Emma Johnson,56.0,Other,France,Action,wyjavfno@example.com,1559,41,19,27,4.731537770278057,6073,20,Battle Legends,Adventure,2022-01-01,Publisher3,PS5,,88
2138,2868,Sophia Miller,18.0,Other,UK,RPG,cbpnoaih@example.com,1559,115,95,4,4.849222025952959,107,42,Battle Legends,Adventure,2022-01-01,Publisher3,PS5,,88
2139,2868,Sophia Miller,18.0,Other,UK,RPG,cbpnoaih@example.com,1559,115,95,4,4.849222025952959,107,42,Battle Legends,Adventure,2022-01-01,Publisher3,PS5,,88
2140,3950,Olivia Brown,61.0,F,France,Adventure,bcffkbio@example.com,1559,25,56,24,2.590132859831465,7515,44,Battle Legends,Adventure,2022-01-01,Publisher3,PS5,,88
2141,3950,Olivia Brown,61.0,F,France,Adventure,bcffkbio@example.com,1559,25,56,24,2.590132859831465,7515,44,Battle Legends,Adventure,2022-01-01,Publisher3,PS5,,88
2142,1257,Jane Miller,60.0,Other,USA,Adventure,eedotsff@example.com,1423,40,63,45,2.3366420507688255,5779,24,Magic World,FPS,2022-01-01,Publisher8,PC,35.0,78
2143,1258,William Johnson,44.0,M,Germany,Adventure,yljuckbo@example.com,2170,62,81,3,2.6253378636671627,5730,15,Mystery Legends,Adventure,2022/01/01,Publisher17,PS5,75.0,81
2144,1976,Emma Brown,51.0,M,Canada,Simulation,lifcuewg@example.com,2170,69,75,77,4.564445365122602,5975,1,Mystery Legends,Adventure,2022/01/01,Publisher17,PS5,75.0,81
2145,1258,William Johnson,44.0,M,Germany,Adventure,yljuckbo@example.com,1467,183,91,11,4.1742583142458844,6482,28,Quest World,Sports,2022-01-01,Publisher11,PC,72.0,88
2146,1260,Ava Moore,27.0,M,Canada,Action,dcwebbvn@example.com,1833,88,71,89,4.128006381792169,7294,1,Adventure Journey,FPS,2022-01-01,Publisher20,Xbox Series X,,99
2147,1284,Emma Smith,63.0,F,Germany,Action,yqblizvr@example.com,1833,135,75,14,2.050443451706587,8894,36,Adventure Journey,FPS,2022-01-01,Publisher20,Xbox Series X,,99
2148,1260,Ava Moore,27.0,M,Canada,Action,dcwebbvn@example.com,1451,6,43,33,1.0069314827446867,6562,33,Space Chronicles,RPG,2022-01-01,Publisher4,PC,,96
2149,1260,Ava Moore,27.0,M,Canada,Action,dcwebbvn@example.com,1451,6,43,33,1.0069314827446867,6562,33,Space Chronicles,RPG,2022-01-01,Publisher4,PC,,96
2150,2196,John Wilson,44.0,F,France,Adventure,tujksgjs@example.com,1451,125,99,67,1.165211668234595,1526,26,Space Chronicles,RPG,2022-01-01,Publisher4,PC,,96
2151,2196,John Wilson,44.0,F,France,Adventure,tujksgjs@example.com,1451,125,99,67,1.165211668234595,1526,26,Space Chronicles,RPG,2022-01-01,Publisher4,PC,,96
2152,1260,Ava Moore,27.0,M,Canada,Action,dcwebbvn@example.com,3886,34,3,61,3.47532063994544,4790,0,Legends of Warcraft,RPG,2022-01-01,Publisher19,PC,39.0,108
2153,1620,Sophia Miller,42.0,Other,Germany,RPG,pupwapqh@example.com,3886,56,53,96,1.5994654207735555,9040,35,Legends of Warcraft,RPG,2022-01-01,Publisher19,PC,39.0,108
2154,1260,Ava Moore,27.0,M,Canada,Action,dcwebbvn@example.com,1391,94,49,100,2.148182660532316,1347,13,War Saga,FPS,2022-01-01,Publisher10,PS5,59.0,91
2155,3263,Emma Brown,65.0,F,Germany,Adventure,yzxyuayp@example.com,1391,151,8,27,4.271537436345967,4873,33,War Saga,FPS,2022-01-01,Publisher10,PS5,59.0,91
2156,3485,Ava Smith,47.0,Other,USA,RPG,erviwsgo@example.com,1391,176,82,96,4.319869232775594,3946,27,War Saga,FPS,2022-01-01,Publisher10,PS5,59.0,91
2157,4407,James Brown,,Other,Australia,Action,imsgnbhj@example.com,1391,73,27,79,1.8878184935273326,7915,20,War Saga,FPS,2022-01-01,Publisher10,PS5,59.0,91
2158,1264,James Wilson,27.0,M,France,Strategy,xuizebby@example.com,2027,3,60,2,2.2620034059997574,3578,38,War of Warcraft,RPG,2022-01-01,Publisher16,Switch,89.0,71
2159,3102,Michael Williams,40.0,F,Canada,Action,lxzrjbvh@example.com,2027,93,72,81,4.789961620174323,1549,6,War of Warcraft,RPG,2022-01-01,Publisher16,Switch,89.0,71
2160,4984,Sophia Johnson,18.0,F,UK,Adventure,kljmohci@example.com,2027,141,24,100,1.893526657394788,9005,1,War of Warcraft,RPG,2022-01-01,Publisher16,Switch,89.0,71
2161,1265,James Smith,12.0,M,Germany,Adventure,swgoycdz@example.com,1542,26,7,18,3.179540590419019,9629,49,War World,Strategy,2022-01-01,Publisher2,Switch,,75
2162,4316,Sophia Jones,60.0,F,Germany,Action,rvnljfma@example.com,1542,91,24,78,3.9792258848763216,3342,0,War World,Strategy,2022-01-01,Publisher2,Switch,,75
2163,1265,James Smith,12.0,M,Germany,Adventure,swgoycdz@example.com,2188,101,10,54,3.487763274600941,7787,26,Magic of Duty,Strategy,2022-01-01,Publisher18,Switch,,82
2164,1268,John Williams,61.0,Other,Australia,Simulation,kagbipbq@example.com,783,151,82,45,2.9623081551578605,6714,9,Heroes Empire,Adventure,2022-01-01,Publisher14,Switch,21.0,85
2165,1271,Michael Taylor,64.0,Other,Australia,Action,wpuhghix@example.com,589,134,62,56,1.6307074130242603,8957,0,Adventure of Warcraft,Sports,2022-01-01,Publisher15,Switch,,85
2166,2201,Emma Wilson,43.0,M,Canada,Strategy,fdufavbm@example.com,589,5,0,65,2.634197219144584,2257,14,Adventure of Warcraft,Sports,2022-01-01,Publisher15,Switch,,85
2167,2387,Ava Smith,19.0,M,Canada,Adventure,juagfrsy@example.com,589,161,19,26,4.141936277475843,956,25,Adventure of Warcraft,Sports,2022-01-01,Publisher15,Switch,,85
2168,3322,Olivia Brown,45.0,M,Canada,Simulation,jowaeosv@example.com,589,85,54,99,1.3708093650760071,8054,36,Adventure of Warcraft,Sports,2022-01-01,Publisher15,Switch,,85
2169,4078,Olivia Smith,35.0,Other,Germany,Strategy,spvihmzt@example.com,589,15,63,82,3.9761483453220974,3924,0,Adventure of Warcraft,Sports,2022-01-01,Publisher15,Switch,,85
2170,1272,Ava Wilson,13.0,F,UK,RPG,yxfavdkd@example.com,346,71,37,97,2.782904274826358,841,10,Space World,Sports,2022-01-01,Publisher7,PC,60.0,75
2171,2544,William Williams,51.0,M,Germany,Adventure,gxjzcuik@example.com,346,55,90,46,4.901858117910219,1577,28,Space World,Sports,2022-01-01,Publisher7,PC,60.0,75
2172,1273,William Smith,58.0,Other,Australia,Action,vhoicfwl@example.com,182,126,90,57,3.169661418111501,7687,3,War Saga,FPS,2022-01-01,Publisher6,Xbox Series X,51.0,84
2173,1732,James Davis,,Other,UK,Strategy,xivwoyeq@example.com,182,150,4,96,1.544424095166438,3148,21,War Saga,FPS,2022-01-01,Publisher6,Xbox Series X,51.0,84
2174,4353,John Moore,38.0,,France,RPG,pcknxgpg@example.com,182,139,63,33,3.2668040019642293,1754,43,War Saga,FPS,2022-01-01,Publisher6,Xbox Series X,51.0,84
2175,4445,James Miller,68.0,F,USA,Simulation,nbcqdshy@example.com,182,185,72,97,3.352992307154456,8430,23,War Saga,FPS,2022-01-01,Publisher6,Xbox Series X,51.0,84
2176,1275,Sophia Williams,59.0,F,France,Simulation,bicclavu@example.com,2553,20,40,84,1.1338989136971789,6799,44,Space Empire,FPS,2022-01-01,Publisher16,PC,20.0,90
2177,4505,James Jones,26.0,M,UK,Adventure,rvgagsru@example.com,2553,120,49,60,1.1762289701442985,9076,45,Space Empire,FPS,2022-01-01,Publisher16,PC,20.0,90
2178,1277,Emma Taylor,,F,UK,Strategy,xrdqrwln@example.com,2879,2,78,1,2.5172061854309926,1527,24,Space Legends,FPS,2022-01-01,Publisher9,Switch,78.0,75
2179,1278,Sophia Jones,14.0,M,USA,Action,udusssfg@example.com,3242,56,53,45,3.0389347805764446,4852,12,Mystery Chronicles,Adventure,2022-01-01,Publisher18,PC,86.0,80
2180,4086,Ava Miller,38.0,F,USA,Strategy,waundzvf@example.com,3242,187,37,95,1.031392319910033,7926,43,Mystery Chronicles,Adventure,2022-01-01,Publisher18,PC,86.0,80
2181,1279,Sophia Moore,61.0,F,UK,RPG,fpygdbbs@example.com,4839,8,80,49,1.819220608083202,753,47,War Journey,FPS,2022-01-01,Publisher19,Switch,88.0,82
2182,1569,Daniel Williams,55.0,M,USA,Action,effnoswz@example.com,4839,46,41,88,3.39124250528939,1086,27,War Journey,FPS,2022-01-01,Publisher19,Switch,88.0,82
2183,1280,Sophia Miller,27.0,Other,UK,Simulation,eixeyxpz@example.com,2324,169,60,3,3.429344805155536,6069,47,Adventure Chronicles,RPG,2022-01-01,Publisher5,PS5,20.0,97
2184,1282,Olivia Wilson,11.0,Other,France,Adventure,bgjznfqw@example.com,3199,89,71,12,0.5310009774604803,2805,40,Legends Quest,RPG,2022-01-01,Publisher10,Xbox Series X,,81
2185,1283,Sophia Jones,62.0,F,Germany,RPG,gehxdgwq@example.com,4538,127,57,80,3.303579671910573,194,2,Adventure of Warcraft,Sports,2022-01-01,Publisher3,PC,23.0,76
2186,1283,Sophia Jones,62.0,F,Germany,RPG,gehxdgwq@example.com,4538,127,57,80,3.303579671910573,194,2,Adventure of Warcraft,Sports,2022-01-01,Publisher3,PC,23.0,76
2187,1284,Emma Smith,63.0,F,Germany,Action,yqblizvr@example.com,2186,115,68,47,2.89193430082679,4264,30,Fantasy World,RPG,2022-01-01,Publisher7,PC,,71
2188,1285,Ava Williams,53.0,,Australia,Adventure,mmpnlvek@example.com,3870,13,73,80,2.355994521887303,3835,13,Quest Chronicles,Sports,2022-01-01,Publisher9,Switch,90.0,94
2189,2420,John Brown,69.0,F,Australia,RPG,riixowge@example.com,3870,154,6,8,4.716440760892051,5966,2,Quest Chronicles,Sports,2022-01-01,Publisher9,Switch,90.0,94
2190,3683,Olivia Taylor,44.0,F,Canada,Strategy,ftuhlwsz@example.com,3870,116,27,56,1.0006702628950914,5485,27,Quest Chronicles,Sports,2022-01-01,Publisher9,Switch,90.0,94
2191,1286,Ava Davis,11.0,M,Germany,RPG,hjkehras@example.com,353,176,45,1,1.998652316797198,2567,16,Battle Legends,FPS,2022-01-01,Publisher6,PS5,24.0,63
2192,2364,Daniel Moore,70.0,F,United States,Simulation,wuqfgskh@example.com,353,68,87,79,1.4496403400928846,7348,17,Battle Legends,FPS,2022-01-01,Publisher6,PS5,24.0,63
2193,1288,Emma Jones,29.0,Other,Australia,Adventure,cfaawnfj@example.com,4979,102,75,40,3.2616694107836564,3084,24,War Empire,Adventure,2022-01-01,Publisher10,PC,67.0,83
2194,3529,Sophia Davis,19.0,Other,Australia,Action,crybchcp@example.com,4979,137,11,6,2.209210921473857,6112,43,War Empire,Adventure,2022-01-01,Publisher10,PC,67.0,83
2195,1288,Emma Jones,29.0,Other,Australia,Adventure,cfaawnfj@example.com,2811,191,30,57,0.8351242035719262,791,31,Heroes World,Adventure,2022-01-01,Publisher7,PS5,31.0,87
2196,1290,Daniel Wilson,46.0,F,France,Simulation,mdebvssb@example.com,1050,194,13,50,2.279337152587199,478,9,War Quest,Adventure,2022-01-01,Publisher13,Xbox Series X,93.0,78
2197,1294,Michael Davis,24.0,Other,UK,Simulation,ospryoqj@example.com,3436,9,61,4,3.1626141898444837,7579,11,Legends of Warcraft,Strategy,2022-01-01,Publisher16,PC,88.0,80
2198,2643,Daniel Johnson,39.0,F,UK,Adventure,fgdplxwn@example.com,3436,74,4,62,2.4712851815727785,5574,14,Legends of Warcraft,Strategy,2022-01-01,Publisher16,PC,88.0,80
2199,1295,Michael Wilson,19.0,,USA,RPG,oxsszvsn@example.com,2141,12,1,37,4.324824109859852,1763,40,Space Journey,FPS,2022-01-01,Publisher3,Xbox Series X,52.0,85
2200,1295,Michael Wilson,19.0,,USA,RPG,oxsszvsn@example.com,4447,180,8,36,4.793615479733882,7996,23,Space Journey,Strategy,2022-01-01,Publisher7,Switch,,82
2201,2498,Michael Wilson,47.0,,Australia,Strategy,crjdrhha@example.com,4447,44,56,57,4.552059033947812,4397,5,Space Journey,Strategy,2022-01-01,Publisher7,Switch,,82
2202,1296,Ava Miller,58.0,F,Germany,Adventure,xgnckezg@example.com,1826,39,3,66,2.7217365768545587,6359,28,Battle Legends,Adventure,2022-01-01,Publisher19,Switch,67.0,77
2203,1296,Ava Miller,58.0,F,Germany,Adventure,xgnckezg@example.com,1826,39,3,66,2.7217365768545587,6359,28,Battle Legends,Adventure,2022-01-01,Publisher19,Switch,67.0,77
